Time t / s,Voltage U_B1 / V
4.555,0.003
4.5555,0.003
4.556,0.003
4.5565,0.003
4.557,0.003
4.5575,0.0045
4.558,0.003
4.5585,0.003
4.559,0.003
4.5595,0.003
4.56,0.003
4.5605,0.003
4.561,0.003
4.5615,0.003
4.562,0.003
4.5625,0.003
4.563,0.003
4.5635,0.003
4.564,0.0045
4.5645,0.003
4.565,0.003
4.5655,0.003
4.566,0.003
4.5665,0.003
4.567,0.003
4.5675,0.0045
4.568,0.003
4.5685,0.003
4.569,0.003
4.5695,0.003
4.57,0.0045
4.5705,0.003
4.571,0.003
4.5715,0.003
4.572,0.003
4.5725,0.003
4.573,0.003
4.5735,0.003
4.574,0.003
4.5745,0.0015
4.575,0.0015
4.5755,0.003
4.576,0.003
4.5765,0.003
4.577,0.0015
4.5775,0.003
4.578,0.003
4.5785,0.003
4.579,0.003
4.5795,0.003
4.58,0.0015
4.5805,0.003
4.581,0.003
4.5815,0.003
4.582,0.003
4.5825,0.0045
4.583,0.003
4.5835,0.0015
4.584,0.003
4.5845,0.003
4.585,0.003
4.5855,0.0015
4.586,0.003
4.5865,0.003
4.587,0.003
4.5875,0.003
4.588,0.003
4.5885,0.003
4.589,0.003
4.5895,0.003
4.59,0.003
4.5905,0.003
4.591,0.003
4.5915,0.003
4.592,0.003
4.5925,0.003
4.593,0.003
4.5935,0.0015
4.594,0.003
4.5945,0.003
4.595,0.003
4.5955,0.003
4.596,0.003
4.5965,0.003
4.597,0.003
4.5975,0.003
4.598,0.003
4.5985,0.003
4.599,0.003
4.5995,0.003
4.6,0.003
4.6005,0.003
4.601,0.0045
4.6015,0.003
4.602,0.003
4.6025,0.003
4.603,0.003
4.6035,0.003
4.604,0.003
4.6045,0.003
4.605,0.0045
4.6055,0.003
4.606,0.003
4.6065,0.003
4.607,0.003
4.6075,0.003
4.608,0.003
4.6085,0.003
4.609,0.003
4.6095,0.003
4.61,0.003
4.6105,0.003
4.611,0.003
4.6115,0.003
4.612,0.003
4.6125,0.003
4.613,0.003
4.6135,0.003
4.614,0.0045
4.6145,0.003
4.615,0.003
4.6155,0.003
4.616,0.003
4.6165,0.003
4.617,0.003
4.6175,0.0015
4.618,0.003
4.6185,0.003
4.619,0.003
4.6195,0.003
4.62,0.003
4.6205,0.003
4.621,0.003
4.6215,0.003
4.622,0.003
4.6225,0.003
4.623,0.003
4.6235,0.003
4.624,0.003
4.6245,0.003
4.625,0.003
4.6255,0.003
4.626,0.0015
4.6265,0.003
4.627,0.003
4.6275,0.003
4.628,0.003
4.6285,0.003
4.629,0.003
4.6295,0.0045
4.63,0.003
4.6305,0.003
4.631,0.0045
4.6315,0.003
4.632,0.0015
4.6325,0.003
4.633,0.003
4.6335,0.003
4.634,0.003
4.6345,0.0015
4.635,0.003
4.6355,0.003
4.636,0.003
4.6365,0.003
4.637,0.003
4.6375,0.003
4.638,0.0015
4.6385,0.003
4.639,0.003
4.6395,0.0015
4.64,0.003
4.6405,0.003
4.641,0.003
4.6415,0.003
4.642,0.003
4.6425,0.003
4.643,0.003
4.6435,0.003
4.644,0.003
4.6445,0.003
4.645,0.0015
4.6455,0.003
4.646,0.003
4.6465,0.003
4.647,0.003
4.6475,0.003
4.648,0.003
4.6485,0.003
4.649,0.003
4.6495,0.003
4.65,0.003
4.6505,0.003
4.651,0.003
4.6515,0.003
4.652,0.003
4.6525,0.003
4.653,0.003
4.6535,0.003
4.654,0.003
4.6545,0.003
4.655,0.003
4.6555,0.003
4.656,0.003
4.6565,0.003
4.657,0.003
4.6575,0.003
4.658,0.003
4.6585,0.003
4.659,0.003
4.6595,0.003
4.66,0.003
4.6605,0.003
4.661,0.003
4.6615,0.003
4.662,0.003
4.6625,0.003
4.663,0.003
4.6635,0.003
4.664,0.003
4.6645,0.003
4.665,0.003
4.6655,0.003
4.666,0.003
4.6665,0.003
4.667,0.003
4.6675,0.0015
4.668,0.003
4.6685,0.0015
4.669,0.003
4.6695,0.003
4.67,0.003
4.6705,0.0045
4.671,0.0045
4.6715,0.0045
4.672,0.003
4.6725,0.003
4.673,0.003
4.6735,0.003
4.674,0.003
4.6745,0.0015
4.675,0.0045
4.6755,0.003
4.676,0.003
4.6765,0.003
4.677,0.003
4.6775,0.003
4.678,0.003
4.6785,0.003
4.679,0.003
4.6795,0.003
4.68,0.003
4.6805,0.003
4.681,0.0045
4.6815,0.003
4.682,0.003
4.6825,0.003
4.683,0.003
4.6835,0.003
4.684,0.003
4.6845,0.003
4.685,0.003
4.6855,0.003
4.686,0.003
4.6865,0.003
4.687,0.003
4.6875,0.003
4.688,0.003
4.6885,0.003
4.689,0.003
4.6895,0.003
4.69,0.003
4.6905,0.003
4.691,0.003
4.6915,0.003
4.692,0.003
4.6925,0.003
4.693,0.003
4.6935,0.003
4.694,0.003
4.6945,0.003
4.695,0.003
4.6955,0.003
4.696,0.003
4.6965,0.003
4.697,0.003
4.6975,0.003
4.698,0.003
4.6985,0.003
4.699,0.003
4.6995,0.003
4.7,0.003
4.7005,0.003
4.701,0.003
4.7015,0.003
4.702,0.003
4.7025,0.0015
4.703,0.003
4.7035,0.003
4.704,0.003
4.7045,0.003
4.705,0.003
4.7055,0.003
4.706,0.003
4.7065,0.0015
4.707,0.003
4.7075,0.003
4.708,0.003
4.7085,0.0015
4.709,0.0015
4.7095,0.003
4.71,0.003
4.7105,0.003
4.711,0.0015
4.7115,0.003
4.712,0.003
4.7125,0.003
4.713,0.003
4.7135,0.003
4.714,0.003
4.7145,0.003
4.715,0.003
4.7155,0.003
4.716,0.003
4.7165,0.003
4.717,0.003
4.7175,0.003
4.718,0.003
4.7185,0.003
4.719,0.003
4.7195,0.003
4.72,0.003
4.7205,0.0015
4.721,0.003
4.7215,0.003
4.722,0.003
4.7225,0.003
4.723,0.003
4.7235,0.003
4.724,0.003
4.7245,0.003
4.725,0.003
4.7255,0.003
4.726,0.003
4.7265,0.003
4.727,0.003
4.7275,0.003
4.728,0.003
4.7285,0.003
4.729,0.003
4.7295,0.003
4.73,0.003
4.7305,0.003
4.731,0.003
4.7315,0.003
4.732,0.003
4.7325,0.003
4.733,0.003
4.7335,0.003
4.734,0.003
4.7345,0.003
4.735,0.0045
4.7355,0.003
4.736,0.003
4.7365,0.003
4.737,0.003
4.7375,0.003
4.738,0.003
4.7385,0.003
4.739,0.003
4.7395,0.003
4.74,0.003
4.7405,0.003
4.741,0.003
4.7415,0.003
4.742,0.003
4.7425,0.003
4.743,0.003
4.7435,0.003
4.744,0.003
4.7445,0.003
4.745,0.0045
4.7455,0.0045
4.746,0.003
4.7465,0.003
4.747,0.003
4.7475,0.003
4.748,0.003
4.7485,0.0015
4.749,0.003
4.7495,0.0045
4.75,0.0045
4.7505,0.003
4.751,0.003
4.7515,0.003
4.752,0.003
4.7525,0.003
4.753,0.0015
4.7535,0.003
4.754,0.003
4.7545,0.0015
4.755,0.003
4.7555,0.003
4.756,0.003
4.7565,0.003
4.757,0.003
4.7575,0.003
4.758,0.003
4.7585,0.003
4.759,0.003
4.7595,0.0015
4.76,0.003
4.7605,0.003
4.761,0.003
4.7615,0.003
4.762,0.003
4.7625,0.003
4.763,0.0015
4.7635,0.003
4.764,0.003
4.7645,0.003
4.765,0.003
4.7655,0.003
4.766,0.003
4.7665,0.003
4.767,0.003
4.7675,0.003
4.768,0.003
4.7685,0.003
4.769,0.003
4.7695,0.003
4.77,0.003
4.7705,0.003
4.771,0.003
4.7715,0.003
4.772,0.0015
4.7725,0.003
4.773,0.003
4.7735,0.003
4.774,0.003
4.7745,0.003
4.775,0.003
4.7755,0.003
4.776,0.003
4.7765,0.003
4.777,0.003
4.7775,0.003
4.778,0.0045
4.7785,0.003
4.779,0.003
4.7795,0.003
4.78,0.003
4.7805,0.003
4.781,0.0015
4.7815,0.003
4.782,0.003
4.7825,0.003
4.783,0.003
4.7835,0.003
4.784,0.003
4.7845,0.003
4.785,0.0015
4.7855,0.003
4.786,0.003
4.7865,0.003
4.787,0.003
4.7875,0.003
4.788,0.003
4.7885,0.003
4.789,0.003
4.7895,0.003
4.79,0.003
4.7905,0.003
4.791,0.003
4.7915,0.0045
4.792,0.003
4.7925,0.003
4.793,0.003
4.7935,0.003
4.794,0.003
4.7945,0.0045
4.795,0.003
4.7955,0.003
4.796,0.003
4.7965,0.003
4.797,0.003
4.7975,0.003
4.798,0.003
4.7985,0.003
4.799,0.003
4.7995,0.003
4.8,0.003
4.8005,0.003
4.801,0.003
4.8015,0.003
4.802,0.003
4.8025,0.003
4.803,0.0015
4.8035,0.003
4.804,0.003
4.8045,0.003
4.805,0.003
4.8055,0.003
4.806,0.003
4.8065,0.003
4.807,0.003
4.8075,0.003
4.808,0.003
4.8085,0.003
4.809,0.003
4.8095,0.003
4.81,0.003
4.8105,0.003
4.811,0.003
4.8115,0.003
4.812,0.003
4.8125,0.003
4.813,0.003
4.8135,0.003
4.814,0.003
4.8145,0.003
4.815,0.0045
4.8155,0.003
4.816,0.003
4.8165,0.003
4.817,0.003
4.8175,0.003
4.818,0.003
4.8185,0.003
4.819,0.003
4.8195,0.003
4.82,0.0015
4.8205,0.003
4.821,0.003
4.8215,0.0015
4.822,0.003
4.8225,0.003
4.823,0.003
4.8235,0.003
4.824,0.003
4.8245,0.0015
4.825,0.003
4.8255,0.003
4.826,0.003
4.8265,0.003
4.827,0.003
4.8275,0.003
4.828,0.003
4.8285,0.003
4.829,0.003
4.8295,0.003
4.83,0.003
4.8305,0.003
4.831,0.003
4.8315,0.003
4.832,0.0045
4.8325,0.003
4.833,0.003
4.8335,0.003
4.834,0.003
4.8345,0.003
4.835,0.003
4.8355,0.003
4.836,0.003
4.8365,0.003
4.837,0.003
4.8375,0.003
4.838,0.003
4.8385,0.003
4.839,0.003
4.8395,0.003
4.84,0.003
4.8405,0.003
4.841,0.003
4.8415,0.003
4.842,0.003
4.8425,0.003
4.843,0.003
4.8435,0.003
4.844,0.003
4.8445,0.003
4.845,0.003
4.8455,0.0015
4.846,0.003
4.8465,0.003
4.847,0.003
4.8475,0.003
4.848,0.003
4.8485,0.003
4.849,0.003
4.8495,0.003
4.85,0.003
4.8505,0.003
4.851,0.003
4.8515,0.003
4.852,0.003
4.8525,0.003
4.853,0.003
4.8535,0.003
4.854,0.0045
4.8545,0.003
4.855,0.003
4.8555,0.003
4.856,0.003
4.8565,0.003
4.857,0.003
4.8575,0.003
4.858,0.003
4.8585,0.0045
4.859,0.003
4.8595,0.003
4.86,0.003
4.8605,0.003
4.861,0.003
4.8615,0.003
4.862,0.003
4.8625,0.003
4.863,0.003
4.8635,0.0015
4.864,0.003
4.8645,0.003
4.865,0.0015
4.8655,0.003
4.866,0.003
4.8665,0.003
4.867,0.003
4.8675,0.003
4.868,0.003
4.8685,0.003
4.869,0.003
4.8695,0.003
4.87,0.003
4.8705,0.003
4.871,0.003
4.8715,0.003
4.872,0.003
4.8725,0.003
4.873,0.003
4.8735,0.003
4.874,0.0015
4.8745,0.0045
4.875,0.003
4.8755,0.003
4.876,0.003
4.8765,0.003
4.877,0.003
4.8775,0.0045
4.878,0.003
4.8785,0.003
4.879,0.003
4.8795,0.003
4.88,0.003
4.8805,0.003
4.881,0.003
4.8815,0.003
4.882,0.003
4.8825,0.0015
4.883,0.003
4.8835,0.003
4.884,0.0045
4.8845,0.003
4.885,0.003
4.8855,0.0015
4.886,0.003
4.8865,0.003
4.887,0.003
4.8875,0.003
4.888,0.003
4.8885,0.003
4.889,0.003
4.8895,0.003
4.89,0.003
4.8905,0.003
4.891,0.003
4.8915,0.003
4.892,0.003
4.8925,0.003
4.893,0.003
4.8935,0.003
4.894,0.003
4.8945,0.003
4.895,0.003
4.8955,0.003
4.896,0.003
4.8965,0.003
4.897,0.003
4.8975,0.003
4.898,0.003
4.8985,0.003
4.899,0.0045
4.8995,0.003
4.9,0.003
4.9005,0.003
4.901,0.003
4.9015,0.003
4.902,0.0015
4.9025,0.003
4.903,0.003
4.9035,0.003
4.904,0.0045
4.9045,0.003
4.905,0.003
4.9055,0.003
4.906,0.003
4.9065,0.003
4.907,0.003
4.9075,0.003
4.908,0.003
4.9085,0.003
4.909,0.003
4.9095,0.003
4.91,0.003
4.9105,0.003
4.911,0.0015
4.9115,0.003
4.912,0.003
4.9125,0.003
4.913,0.003
4.9135,0.0015
4.914,0.003
4.9145,0.003
4.915,0.003
4.9155,0.003
4.916,0.0015
4.9165,0.0015
4.917,0.003
4.9175,0.003
4.918,0.003
4.9185,0.003
4.919,0.003
4.9195,0.0015
4.92,0.003
4.9205,0.003
4.921,0.003
4.9215,0.003
4.922,0.003
4.9225,0.003
4.923,0.003
4.9235,0.003
4.924,0.003
4.9245,0.003
4.925,0.003
4.9255,0.003
4.926,0.0045
4.9265,0.003
4.927,0.003
4.9275,0.0015
4.928,0.003
4.9285,0.003
4.929,0.0015
4.9295,0.003
4.93,0.0015
4.9305,0.003
4.931,0.003
4.9315,0.0045
4.932,0.003
4.9325,0.003
4.933,0.003
4.9335,0.003
4.934,0.003
4.9345,0.003
4.935,0.003
4.9355,0.003
4.936,0.003
4.9365,0.003
4.937,0.003
4.9375,0.003
4.938,0.003
4.9385,0.003
4.939,0.0015
4.9395,0.0015
4.94,0.003
4.9405,0.003
4.941,0.003
4.9415,0.003
4.942,0.003
4.9425,0.0015
4.943,0.003
4.9435,0.0015
4.944,0.003
4.9445,0.003
4.945,0.003
4.9455,0.003
4.946,0.003
4.9465,0.003
4.947,0.003
4.9475,0.003
4.948,0.003
4.9485,0.003
4.949,0.0045
4.9495,0.003
4.95,0.003
4.9505,0.003
4.951,0.003
4.9515,0.003
4.952,0.003
4.9525,0.003
4.953,0.003
4.9535,0.003
4.954,0.003
4.9545,0.003
4.955,0.003
4.9555,0.003
4.956,0.003
4.9565,0.003
4.957,0.003
4.9575,0.003
4.958,0.003
4.9585,0.003
4.959,0.003
4.9595,0.003
4.96,0.003
4.9605,0.0015
4.961,0.0015
4.9615,0.003
4.962,0.003
4.9625,0.003
4.963,0.003
4.9635,0.003
4.964,0.003
4.9645,0.003
4.965,0.003
4.9655,0.003
4.966,0.003
4.9665,0.003
4.967,0.003
4.9675,0.003
4.968,0.0045
4.9685,0.003
4.969,0.0015
4.9695,0.003
4.97,0.003
4.9705,0.003
4.971,0.003
4.9715,0.003
4.972,0.003
4.9725,0.0045
4.973,0.003
4.9735,0.003
4.974,0.003
4.9745,0.003
4.975,0.003
4.9755,0.003
4.976,0.0015
4.9765,0.003
4.977,0.003
4.9775,0.003
4.978,0.0015
4.9785,0.003
4.979,0.003
4.9795,0.003
4.98,0.0045
4.9805,0.003
4.981,0.0015
4.9815,0.0045
4.982,0.003
4.9825,0.003
4.983,0.003
4.9835,0.003
4.984,0.003
4.9845,0.003
4.985,0.003
4.9855,0.003
4.986,0.003
4.9865,0.003
4.987,0.003
4.9875,0.003
4.988,0.003
4.9885,0.003
4.989,0.003
4.9895,0.003
4.99,0.0015
4.9905,0.003
4.991,0.0045
4.9915,0.003
4.992,0.003
4.9925,0.003
4.993,0.003
4.9935,0.003
4.994,0.003
4.9945,0.003
4.995,0.003
4.9955,0.003
4.996,0.003
4.9965,0.003
4.997,0.003
4.9975,0.003
4.998,0.003
4.9985,0.003
4.999,0.003
4.9995,0.0015
5,0.0015
